target,mode,model,output_type,feature,n_total_splits,mean_abs_shap_avg,rank_avg,n_splits_present,rank_final,total_importance,cumulative_importance,cumulative_fraction,feature_type,category
A22002ugml,3,XGBoost,shap,Clusters_7,5,0.001830949618,41.4,5,9,0.05759868671400001,0.042764271533999997,0.7424521976749456,STR,Chemical stress
A22002ugml,3,XGBoost,shap,Clusters_3,5,0.0017003515,30.6,5,10,0.05759868671400001,0.044464623034,0.7719728620686134,STR,Chemical stress
A22005ugml,3,XGBoost,shap,Clusters_1,5,0.00759234766,2.4,5,1,0.0480636687936,0.00759234766,0.15796438038477353,STR,Chemical stress
A22005ugml,3,XGBoost,shap,group_8662,5,0.00652413506,4.4,5,2,0.0480636687936,0.01411648272,0.29370381151344205,PAN,Chemical stress
A22005ugml,3,XGBoost,shap,Clusters_3,5,0.00465571988,10.8,5,3,0.0480636687936,0.0187722026,0.39056948982845113,STR,Chemical stress
A22005ugml,3,XGBoost,shap,Clusters_2,5,0.00454780744,12.4,5,4,0.0480636687936,0.02332001004,0.48518997041493456,STR,Chemical stress
A22005ugml,3,XGBoost,shap,Clusters_4,5,0.00450348498,8.6,5,5,0.0480636687936,0.02782349502,0.5788882896035785,STR,Chemical stress
A22005ugml,3,XGBoost,shap,Clusters_6,5,0.0042009486,12.8,5,6,0.0480636687936,0.032024443619999995,0.666292116765424,STR,Chemical stress
A22005ugml,3,XGBoost,shap,X2326612...G.T.....GT,5,0.00217114624,30.2,5,7,0.0480636687936,0.03419558985999999,0.7114644120665496,SNP,Chemical stress
A22005ugml,3,XGBoost,shap,Clusters_7,5,0.00209124538,28.6,5,8,0.0480636687936,0.036286835239999995,0.7549743111751767,STR,Chemical stress
A22005ugml,3,XGBoost,shap,group_7759,5,0.002047442006,38.2,5,9,0.0480636687936,0.038334277246,0.7975728488521971,PAN,Chemical stress
A22005ugml,3,XGBoost,shap,Clusters_14,5,0.001961158504,62.8,5,10,0.0480636687936,0.04029543575,0.8383761947728302,STR,Chemical stress
A2201ugml,3,XGBoost,shap,Clusters_1,5,0.010386387,1,5,1,0.0451365068568,0.010386387,0.23011056289650045,STR,Chemical stress
A2201ugml,3,XGBoost,shap,group_5154,5,0.00456680988,4.6,5,2,0.0451365068568,0.01495319688,0.3312883056599946,PAN,Chemical stress
A2201ugml,3,XGBoost,shap,Clusters_2,5,0.00426846256,9.2,5,3,0.0451365068568,0.01922165944,0.4258561589841811,STR,Chemical stress
